주문 번호,주문 일자,배송 일자,배송 방법,고객번호,고객명,고객 세그먼트,시군구,시도,국가,제품 코드,제품 대분류,제품 중분류,제품명,관리자,반품?,매출,수량,할인율,수익
IN-2024-60812,6/11/2024,6/13/2024,특급 배송,RO-19780,나현지,소비자,송파구,서울특별시,대한민국,TEC-PH-10000297,사무기기,전화기,"Apple Office Telephone, with Caller ID",전소현,False,59927.04,1,0.1,19290.24
IN-2024-60812,6/11/2024,6/13/2024,특급 배송,RO-19780,나현지,소비자,송파구,서울특별시,대한민국,OFF-ST-10001753,사무용품,수납용품,"Eldon Shelving, Industrial",전소현,False,314231.4,7,0.1,17350.2
IN-2024-60812,6/11/2024,6/13/2024,특급 배송,RO-19780,나현지,소비자,송파구,서울특별시,대한민국,OFF-EN-10002757,사무용품,봉투,"Ames Interoffice Envelope, Security-Tint",전소현,False,130870.08,3,0.1,5746.68
IN-2024-60812,6/11/2024,6/13/2024,특급 배송,RO-19780,나현지,소비자,송파구,서울특별시,대한민국,OFF-SU-10004306,사무용품,일반 사무용품,"Kleencut Trimmer, Steel",전소현,False,112445.82,3,0.1,-7536.78
IN-2024-60812,6/11/2024,6/13/2024,특급 배송,RO-19780,나현지,소비자,송파구,서울특별시,대한민국,OFF-PA-10003381,사무용품,종이,"Eaton Cards & Envelopes, Multicolor",전소현,False,128308.86,3,0.1,21361.86
IN-2024-29340,12/7/2024,12/8/2024,특급 배송,AH-10690,조만규,기업 고객,유성구,대전광역시,대한민국,OFF-PA-10004727,사무용품,종이,"Eaton Note Cards, 8.5 x 11",신한결,False,108079.2,4,0,34516.8
IN-2024-29340,12/7/2024,12/8/2024,특급 배송,AH-10690,조만규,기업 고객,유성구,대전광역시,대한민국,OFF-PA-10004268,사무용품,종이,"SanDisk Note Cards, 8.5 x 11",신한결,False,212272.2,7,0,14779.8
IN-2024-29340,12/7/2024,12/8/2024,특급 배송,AH-10690,조만규,기업 고객,유성구,대전광역시,대한민국,TEC-MA-10003330,사무기기,전산기기,"Panasonic Receipt Printer, Wireless",신한결,False,493272,4,0,29498.4
IN-2024-29340,12/7/2024,12/8/2024,특급 배송,AH-10690,조만규,기업 고객,유성구,대전광역시,대한민국,TEC-MA-10002871,사무기기,전산기기,"Panasonic Receipt Printer, Red",신한결,False,240822,2,0,74602.8
IN-2024-29340,12/7/2024,12/8/2024,특급 배송,AH-10690,조만규,기업 고객,유성구,대전광역시,대한민국,OFF-PA-10003899,사무용품,종이,"SanDisk Memo Slips, Premium",신한결,False,34639.2,2,0,11750.4
IN-2024-38034,9/18/2024,9/20/2024,특급 배송,DB-13210,배조은,소비자,하남시,경기도,대한민국,FUR-BO-10000670,가구,책장,"Dania Corner Shelving, Metal",전소현,False,371881.8,3,0,156151.8
IN-2024-38034,9/18/2024,9/20/2024,특급 배송,DB-13210,배조은,소비자,하남시,경기도,대한민국,OFF-BI-10003806,사무용품,바인더,"Avery Index Tab, Clear",전소현,False,19369.8,3,0,9271.8
IN-2024-17524,12/11/2024,12/18/2024,표준 배송,GM-14440,정경진,소비자,증평군,충청북도,대한민국,OFF-ST-10001186,사무용품,수납용품,"Rogers Trays, Industrial",신한결,False,253612.8,4,0,86169.6
ID-2024-10972,7/25/2024,7/30/2024,표준 배송,LW-17125,노경민,소비자,경산시,경상북도,대한민국,FUR-CH-10003846,가구,의자,"Office Star Swivel Stool, Set of Two",원유선,False,539141.4,4,0.25,-179713.8
IN-2024-11357,2/8/2024,2/12/2024,표준 배송,JH-15910,신주철,소비자,서구,대구광역시,대한민국,OFF-ST-10004382,사무용품,수납용품,"Tenex Folders, Industrial",원유선,False,145044,6,0,30294
IN-2024-11357,2/8/2024,2/12/2024,표준 배송,JH-15910,신주철,소비자,서구,대구광역시,대한민국,FUR-FU-10003052,가구,가구류,"Advantus Photo Frame, Duo Pack",원유선,False,162302.4,3,0,61597.8
IN-2024-11357,2/8/2024,2/12/2024,표준 배송,JH-15910,신주철,소비자,서구,대구광역시,대한민국,FUR-CH-10001138,가구,의자,"Office Star Swivel Stool, Black",원유선,False,524820.6,3,0,215087.4
IN-2024-63773,6/1/2024,6/3/2024,특급 배송,VS-21820,송의철,소비자,안산시,경기도,대한민국,OFF-BI-10003874,사무용품,바인더,"Avery Index Tab, Clear",전소현,False,23623.2,4,0,4161.6
IN-2024-63773,6/1/2024,6/3/2024,특급 배송,VS-21820,송의철,소비자,안산시,경기도,대한민국,FUR-BO-10001934,가구,책장,"Bush Library with Doors, Metal",전소현,False,1484222.4,4,0,118728
IN-2024-63773,6/1/2024,6/3/2024,특급 배송,VS-21820,송의철,소비자,안산시,경기도,대한민국,OFF-PA-10004185,사무용품,종이,"SanDisk Message Books, Recycled",전소현,False,72613.8,3,0,21756.6
IN-2024-63773,6/1/2024,6/3/2024,특급 배송,VS-21820,송의철,소비자,안산시,경기도,대한민국,OFF-ST-10000078,사무용품,수납용품,"Eldon Trays, Single Width",전소현,False,97920,2,0,6854.4
ID-2024-73993,5/2/2024,5/6/2024,표준 배송,CR-12730,하준모,소비자,동대문구,서울특별시,대한민국,OFF-AR-10003582,사무용품,필기구,"BIC Pencil Sharpener, Water Color",전소현,False,88651.26,3,0.1,-4984.74
ID-2024-73993,5/2/2024,5/6/2024,표준 배송,CR-12730,하준모,소비자,동대문구,서울특별시,대한민국,OFF-LA-10000095,사무용품,라벨,"Avery Round Labels, Laser Printer Compatible",전소현,False,32772.6,5,0.1,9822.6
ID-2024-73993,5/2/2024,5/6/2024,표준 배송,CR-12730,하준모,소비자,동대문구,서울특별시,대한민국,OFF-SU-10003834,사무용품,일반 사무용품,"Stiletto Shears, High Speed",전소현,False,176586.48,4,0.1,54920.88
ID-2024-63976,8/23/2024,8/27/2024,표준 배송,JB-16000,백선재,소비자,유성구,대전광역시,대한민국,TEC-PH-10000499,사무기기,전화기,"Motorola Smart Phone, Full Size",신한결,False,3264608.124,6,0.17,-78747.876
IN-2024-65075,3/24/2024,3/28/2024,표준 배송,GZ-14470,진바람,소비자,밀양시,경상남도,대한민국,TEC-AC-10004108,사무기기,악세사리,"Memorex Router, USB",원유선,False,2262135.6,9,0,791499.6
IN-2024-65075,3/24/2024,3/28/2024,표준 배송,GZ-14470,진바람,소비자,밀양시,경상남도,대한민국,OFF-ST-10000752,사무용품,수납용품,"Fellowes File Cart, Wire Frame",원유선,False,139107.6,1,0,57007.8
IN-2024-65075,3/24/2024,3/28/2024,표준 배송,GZ-14470,진바람,소비자,밀양시,경상남도,대한민국,FUR-FU-10002722,가구,가구류,"Tenex Photo Frame, Erganomic",원유선,False,102938.4,2,0,8200.8
IN-2024-65075,3/24/2024,3/28/2024,표준 배송,GZ-14470,진바람,소비자,밀양시,경상남도,대한민국,OFF-ST-10004382,사무용품,수납용품,"Tenex Folders, Industrial",원유선,False,96696,4,0,20196
IN-2024-65075,3/24/2024,3/28/2024,표준 배송,GZ-14470,진바람,소비자,밀양시,경상남도,대한민국,TEC-AC-10003734,사무기기,악세사리,"Memorex Numeric Keypad, Erganomic",원유선,False,95288.4,2,0,43819.2
IN-2024-65075,3/24/2024,3/28/2024,표준 배송,GZ-14470,진바람,소비자,밀양시,경상남도,대한민국,OFF-AR-10004068,사무용품,필기구,"Boston Markers, Fluorescent",원유선,False,197278.2,7,0,86751
ID-2024-34695,4/13/2024,4/14/2024,특급 배송,HW-14935,원종호,기업 고객,강동구,서울특별시,대한민국,TEC-CO-10001166,사무기기,복사기,"HP Personal Copier, Digital",전소현,False,682606.44,6,0.1,7509.24
IN-2024-57914,8/20/2024,8/22/2024,빠른 배송,CM-11815,양은준,기업 고객,남구,울산광역시,대한민국,FUR-CH-10000110,가구,의자,"Hon Bag Chairs, Red",원유선,False,257896.8,7,0.2,74113.2
IN-2024-57914,8/20/2024,8/22/2024,빠른 배송,CM-11815,양은준,기업 고객,남구,울산광역시,대한민국,TEC-CO-10002587,사무기기,복사기,"Sharp Fax and Copier, Laser",원유선,False,687888,8,0.5,-41371.2
IN-2024-57914,8/20/2024,8/22/2024,빠른 배송,CM-11815,양은준,기업 고객,남구,울산광역시,대한민국,TEC-PH-10000303,사무기기,전화기,"Samsung Smart Phone, VoIP",원유선,False,2920341.6,9,0.5,-467353.8
ID-2024-60896,8/6/2024,8/8/2024,특급 배송,JE-16165,강민호,기업 고객,의정부시,경기도,대한민국,TEC-AC-10000887,사무기기,악세사리,"Enermax Flash Drive, Bluetooth",전소현,False,22445.712,1,0.47,-11030.688
ID-2024-60896,8/6/2024,8/8/2024,특급 배송,JE-16165,강민호,기업 고객,의정부시,경기도,대한민국,TEC-PH-10003487,사무기기,전화기,"Motorola Office Telephone, with Caller ID",전소현,False,364512.096,6,0.17,127300.896
ID-2024-60896,8/6/2024,8/8/2024,특급 배송,JE-16165,강민호,기업 고객,의정부시,경기도,대한민국,FUR-BO-10000980,가구,책장,"Bush Library with Doors, Traditional",전소현,False,691187.904,2,0.07,215480.304
ID-2024-60896,8/6/2024,8/8/2024,특급 배송,JE-16165,강민호,기업 고객,의정부시,경기도,대한민국,TEC-PH-10003823,사무기기,전화기,"Apple Headset, Full Size",전소현,False,315570.15,5,0.17,83622.15
ID-2024-60896,8/6/2024,8/8/2024,특급 배송,JE-16165,강민호,기업 고객,의정부시,경기도,대한민국,OFF-SU-10002362,사무용품,일반 사무용품,"Acme Ruler, Serrated",전소현,False,21748.338,3,0.47,-8270.262
IN-2024-26519,3/31/2024,4/2/2024,특급 배송,DR-12940,나혜원,홈 오피스,중구,서울특별시,대한민국,TEC-PH-10003348,사무기기,전화기,"Cisco Speaker Phone, with Caller ID",전소현,False,381373.92,3,0.1,131310.72
IN-2024-26519,3/31/2024,4/2/2024,특급 배송,DR-12940,나혜원,홈 오피스,중구,서울특별시,대한민국,OFF-PA-10004380,사무용품,종이,"SanDisk Memo Slips, Multicolor",전소현,False,50646.06,3,0.1,1074.06
IN-2024-26519,3/31/2024,4/2/2024,특급 배송,DR-12940,나혜원,홈 오피스,중구,서울특별시,대한민국,FUR-BO-10004852,가구,책장,"Sauder Classic Bookcase, Traditional",전소현,False,1200716.46,3,0.1,360195.66
ID-2024-33967,8/10/2024,8/13/2024,특급 배송,AR-10345,서정진,기업 고객,용인시,경기도,대한민국,FUR-CH-10001752,가구,의자,"Harbour Creations Steel Folding Chair, Black",전소현,False,355397.58,5,0.27,-29244.42
ID-2024-33967,8/10/2024,8/13/2024,특급 배송,AR-10345,서정진,기업 고객,용인시,경기도,대한민국,OFF-SU-10000649,사무용품,일반 사무용품,"Fiskars Box Cutter, High Speed",전소현,False,57606.336,3,0.47,-50075.064
ID-2024-67105,9/3/2024,9/8/2024,표준 배송,TB-21280,강은경,소비자,무주군,전라북도,대한민국,TEC-PH-10003430,사무기기,전화기,"Cisco Speaker Phone, VoIP",곽승예,False,117313.362,1,0.17,-4260.438
ID-2024-67105,9/3/2024,9/8/2024,표준 배송,TB-21280,강은경,소비자,무주군,전라북도,대한민국,FUR-FU-10001129,가구,가구류,"Deflect-O Stacking Tray, Black",곽승예,False,94378.05,5,0.27,-15628.95
IN-2024-16544,11/21/2024,11/26/2024,표준 배송,BW-11065,전연이,소비자,예천군,경상북도,대한민국,OFF-SU-10002911,사무용품,일반 사무용품,"Acme Scissors, Serrated",원유선,False,60973.56,3,0.1,12135.96
IN-2024-16544,11/21/2024,11/26/2024,표준 배송,BW-11065,전연이,소비자,예천군,경상북도,대한민국,OFF-EN-10002048,사무용품,봉투,"Ames Manila Envelope, Set of 50",원유선,False,181323.36,8,0.1,8004.96
IN-2024-16544,11/21/2024,11/26/2024,표준 배송,BW-11065,전연이,소비자,예천군,경상북도,대한민국,TEC-AC-10000860,사무기기,악세사리,"Enermax Numeric Keypad, USB",원유선,False,151855.56,3,0.1,3323.16
IN-2024-16544,11/21/2024,11/26/2024,표준 배송,BW-11065,전연이,소비자,예천군,경상북도,대한민국,OFF-PA-10002477,사무용품,종이,"Enermax Message Books, Multicolor",원유선,False,87797.52,4,0.1,37980.72
IN-2024-16544,11/21/2024,11/26/2024,표준 배송,BW-11065,전연이,소비자,예천군,경상북도,대한민국,OFF-SU-10000789,사무용품,일반 사무용품,"Kleencut Box Cutter, Serrated",원유선,False,57558.6,2,0.1,16615.8
IN-2024-16544,11/21/2024,11/26/2024,표준 배송,BW-11065,전연이,소비자,예천군,경상북도,대한민국,OFF-BI-10003031,사무용품,바인더,"Acco Index Tab, Economy",원유선,False,37013.76,4,0.1,9840.96
IN-2024-30831,12/10/2024,12/17/2024,표준 배송,MG-18205,송승환,기업 고객,횡성군,강원도,대한민국,TEC-PH-10003723,사무기기,전화기,"Samsung Audio Dock, with Caller ID",허진성,False,170166.6,1,0,11903.4
IN-2024-40806,6/25/2024,6/27/2024,특급 배송,AC-10450,민문희,소비자,대덕구,대전광역시,대한민국,TEC-PH-10001990,사무기기,전화기,"Cisco Smart Phone, Full Size",신한결,False,3994401.6,6,0,1278039.6
IN-2024-40806,6/25/2024,6/27/2024,특급 배송,AC-10450,민문희,소비자,대덕구,대전광역시,대한민국,OFF-PA-10004260,사무용품,종이,"Xerox Memo Slips, Recycled",신한결,False,54835.2,4,0,20196
ID-2024-69247,11/8/2024,11/11/2024,빠른 배송,KH-16360,남한빛,소비자,안성시,경기도,대한민국,FUR-FU-10000921,가구,가구류,"Advantus Door Stop, Erganomic",전소현,False,240424.2,6,0.1,-2845.8
ID-2024-69247,11/8/2024,11/11/2024,빠른 배송,KH-16360,남한빛,소비자,안성시,경기도,대한민국,FUR-BO-10000699,가구,책장,"Sauder 3-Shelf Cabinet, Traditional",전소현,False,918073.44,6,0.1,10171.44
IN-2024-27156,9/20/2024,9/25/2024,표준 배송,VW-21775,마영희,기업 고객,세종특별자치시,세종특별자치시,대한민국,FUR-FU-10002459,가구,가구류,"Rubbermaid Door Stop, Duo Pack",신한결,False,134211.6,3,0,16065
IN-2024-27156,9/20/2024,9/25/2024,표준 배송,VW-21775,마영희,기업 고객,세종특별자치시,세종특별자치시,대한민국,TEC-AC-10004334,사무기기,악세사리,"Logitech Router, Erganomic",신한결,False,1500195.6,6,0,524912.4
IN-2024-19484,5/31/2024,6/4/2024,표준 배송,EA-14035,노혜미,기업 고객,양산시,경상남도,대한민국,FUR-CH-10003861,가구,의자,"Novimex Rocking Chair, Set of Two",원유선,False,272707.2,2,0,119952
IN-2024-19484,5/31/2024,6/4/2024,표준 배송,EA-14035,노혜미,기업 고객,양산시,경상남도,대한민국,OFF-SU-10001731,사무용품,일반 사무용품,"Acme Letter Opener, Serrated",원유선,False,137241,5,0,52020
IN-2024-39413,6/23/2024,6/27/2024,표준 배송,LL-16840,우길수,소비자,중구,서울특별시,대한민국,TEC-CO-10000666,사무기기,복사기,"Hewlett Copy Machine, Laser",전소현,False,805728.6,3,0,233631
IN-2024-39413,6/23/2024,6/27/2024,표준 배송,LL-16840,우길수,소비자,중구,서울특별시,대한민국,OFF-AR-10000179,사무용품,필기구,"Binney & Smith Canvas, Easy-Erase",전소현,False,52662.6,1,0,19981.8
IN-2024-39413,6/23/2024,6/27/2024,표준 배송,LL-16840,우길수,소비자,중구,서울특별시,대한민국,OFF-LA-10002744,사무용품,라벨,"Novimex File Folder Labels, Adjustable",전소현,False,12546,2,0,5140.8
IN-2024-78809,1/23/2024,1/25/2024,빠른 배송,AG-10900,양승호,소비자,성동구,서울특별시,대한민국,FUR-CH-10002247,가구,의자,"Hon Executive Leather Armchair, Adjustable",전소현,False,1875290.4,4,0,356184
IN-2024-78809,1/23/2024,1/25/2024,빠른 배송,AG-10900,양승호,소비자,성동구,서울특별시,대한민국,OFF-PA-10004335,사무용품,종이,"Green Bar Computer Printout Paper, Recycled",전소현,False,60526.8,2,0,16891.2
IN-2024-78809,1/23/2024,1/25/2024,빠른 배송,AG-10900,양승호,소비자,성동구,서울특별시,대한민국,OFF-LA-10004114,사무용품,라벨,"Avery File Folder Labels, Alphabetical",전소현,False,27356.4,3,0,7894.8
IN-2024-78809,1/23/2024,1/25/2024,빠른 배송,AG-10900,양승호,소비자,성동구,서울특별시,대한민국,FUR-FU-10002459,가구,가구류,"Rubbermaid Door Stop, Duo Pack",전소현,False,44737.2,1,0,5355
IN-2024-78809,1/23/2024,1/25/2024,빠른 배송,AG-10900,양승호,소비자,성동구,서울특별시,대한민국,OFF-AR-10000249,사무용품,필기구,"Sanford Highlighters, Fluorescent",전소현,False,34700.4,2,0,11444.4
IN-2024-78809,1/23/2024,1/25/2024,빠른 배송,AG-10900,양승호,소비자,성동구,서울특별시,대한민국,OFF-ST-10003206,사무용품,수납용품,"Eldon Shelving, Blue",전소현,False,197553.6,4,0,92779.2
IN-2024-78809,1/23/2024,1/25/2024,빠른 배송,AG-10900,양승호,소비자,성동구,서울특별시,대한민국,OFF-SU-10003085,사무용품,일반 사무용품,"Stiletto Ruler, Easy Grip",전소현,False,100980,6,0,8078.4
IN-2024-78809,1/23/2024,1/25/2024,빠른 배송,AG-10900,양승호,소비자,성동구,서울특별시,대한민국,OFF-FA-10000549,사무용품,파스너,"Advantus Staples, Metal",전소현,False,22399.2,2,0,2631.6
IN-2024-78809,1/23/2024,1/25/2024,빠른 배송,AG-10900,양승호,소비자,성동구,서울특별시,대한민국,OFF-ST-10000622,사무용품,수납용품,"Rogers File Cart, Single Width",전소현,False,579686.4,4,0,46267.2
IN-2024-78809,1/23/2024,1/25/2024,빠른 배송,AG-10900,양승호,소비자,성동구,서울특별시,대한민국,FUR-BO-10001155,가구,책장,"Dania 3-Shelf Cabinet, Traditional",전소현,False,432837,3,0,25887.6
IN-2024-78809,1/23/2024,1/25/2024,빠른 배송,AG-10900,양승호,소비자,성동구,서울특별시,대한민국,OFF-PA-10001327,사무용품,종이,"SanDisk Cards & Envelopes, Recycled",전소현,False,147889.8,3,0,13219.2
IN-2024-10489,5/31/2024,6/2/2024,특급 배송,GH-14485,서종흠,기업 고객,동두천시,경기도,대한민국,FUR-BO-10001501,가구,책장,"Bush Classic Bookcase, Metal",전소현,False,546497.64,2,0.35,67240.44
IN-2024-10489,5/31/2024,6/2/2024,특급 배송,GH-14485,서종흠,기업 고객,동두천시,경기도,대한민국,TEC-AC-10001735,사무기기,악세사리,"Logitech Mouse, Bluetooth",전소현,False,82130.4,5,0.45,-46389.6
IN-2024-34107,10/9/2024,10/11/2024,빠른 배송,MJ-17740,권재규,소비자,해운대구,부산광역시,대한민국,FUR-CH-10004082,가구,의자,"Office Star Chairmat, Black",원유선,False,193973.4,3,0,69768
ID-2024-72915,9/11/2024,9/16/2024,표준 배송,DF-13135,문익현,소비자,부평구,인천광역시,대한민국,FUR-TA-10002833,가구,탁자,"Lesro Training Table, Rectangular",전소현,False,719998.11,5,0.47,-516241.89
ID-2024-72915,9/11/2024,9/16/2024,표준 배송,DF-13135,문익현,소비자,부평구,인천광역시,대한민국,TEC-PH-10004655,사무기기,전화기,"Apple Speaker Phone, Cordless",전소현,False,320395.77,3,0.17,30858.57
IN-2024-60861,7/16/2024,7/19/2024,빠른 배송,NZ-18565,지혁수,홈 오피스,과천시,경기도,대한민국,TEC-AC-10003951,사무기기,악세사리,"Logitech Numeric Keypad, USB",전소현,False,237303,5,0,118575
