order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,city,state,country,product_id,category,sub_category,product_name,manager,returned,sales,quantity,discount,profit
ID-2024-39182,2024-01-31,2024-02-05,Standard Class,CD-12280,권시진,Consumer,계양구,인천광역시,대한민국,OFF-AR-10003582,Office Supplies,Art,"BIC Pencil Sharpener, Water Color",전소현,False,190764.378,7,0.17,-27719.622
ID-2024-39182,2024-01-31,2024-02-05,Standard Class,CD-12280,권시진,Consumer,계양구,인천광역시,대한민국,OFF-PA-10002930,Office Supplies,Paper,"SanDisk Cards & Envelopes, Premium",전소현,False,81984.744,2,0.17,9829.944
ID-2024-39182,2024-01-31,2024-02-05,Standard Class,CD-12280,권시진,Consumer,계양구,인천광역시,대한민국,OFF-ST-10000016,Office Supplies,Storage,"Eldon Folders, Blue",전소현,False,43125.804,3,0.17,7232.004
ID-2024-25868,2024-05-23,2024-05-25,First Class,BG-11035,허효식,Consumer,군포시,경기도,대한민국,FUR-CH-10003354,Furniture,Chairs,"Novimex Bag Chairs, Black",전소현,False,177602.4,4,0.0,1713.6
ID-2024-25868,2024-05-23,2024-05-25,First Class,BG-11035,허효식,Consumer,군포시,경기도,대한민국,FUR-FU-10001942,Furniture,Furnishings,"Eldon Frame, Duo Pack",전소현,False,711817.2,6,0.0,213526.8
ID-2024-25868,2024-05-23,2024-05-25,First Class,BG-11035,허효식,Consumer,군포시,경기도,대한민국,OFF-AP-10001190,Office Supplies,Appliances,"Hoover Refrigerator, Silver",전소현,False,1612650.6,3,0.0,806279.4
IN-2024-68330,2024-04-27,2024-05-01,Standard Class,GM-14500,주혜슬,Consumer,고흥군,전라남도,대한민국,TEC-AC-10000866,Technology,Accessories,"Belkin Router, Erganomic",곽승예,False,1046764.8,4,0.0,177847.2
ID-2024-40694,2024-04-20,2024-04-25,Standard Class,FA-14230,박세현,Corporate,포천시,경기도,대한민국,OFF-EN-10002540,Office Supplies,Envelopes,"GlobeWeis Clasp Envelope, with clear poly window",전소현,False,21796.992,3,0.47,-5834.808
ID-2024-40694,2024-04-20,2024-04-25,Standard Class,FA-14230,박세현,Corporate,포천시,경기도,대한민국,OFF-PA-10004910,Office Supplies,Paper,"Eaton Message Books, Premium",전소현,False,55627.74,5,0.47,1006.74
ID-2024-40694,2024-04-20,2024-04-25,Standard Class,FA-14230,박세현,Corporate,포천시,경기도,대한민국,OFF-AR-10002256,Office Supplies,Art,"BIC Sketch Pad, Easy-Erase",전소현,False,72866.556,2,0.27,-11038.644
ID-2024-40694,2024-04-20,2024-04-25,Standard Class,FA-14230,박세현,Corporate,포천시,경기도,대한민국,OFF-FA-10001375,Office Supplies,Fasteners,"Accos Clamps, 12 Pack",전소현,False,61012.116,6,0.47,-44925.084
ID-2024-40694,2024-04-20,2024-04-25,Standard Class,FA-14230,박세현,Corporate,포천시,경기도,대한민국,OFF-AR-10003582,Office Supplies,Art,"BIC Pencil Sharpener, Water Color",전소현,False,143812.044,6,0.27,-43459.956
ID-2024-33610,2024-05-21,2024-05-24,First Class,DO-13435,양근수,Consumer,구로구,서울특별시,대한민국,FUR-CH-10002749,Furniture,Chairs,"SAFCO Chairmat, Black",전소현,False,128197.782,3,0.27,-17580.618
IN-2024-33974,2024-10-19,2024-10-22,Second Class,ES-14020,남한울,Consumer,영도구,부산광역시,대한민국,OFF-ST-10000220,Office Supplies,Storage,"Rogers Shelving, Industrial",원유선,False,191586.6,3,0.0,34425.0
IN-2024-33974,2024-10-19,2024-10-22,Second Class,ES-14020,남한울,Consumer,영도구,부산광역시,대한민국,OFF-LA-10002806,Office Supplies,Labels,"Novimex Shipping Labels, 5000 Label Set",원유선,False,34792.2,3,0.0,16983.0
IN-2024-25532,2024-03-13,2024-03-13,Same Day,CC-12370,나진미,Consumer,관악구,서울특별시,대한민국,TEC-MA-10002148,Technology,Machines,"Epson Printer, Durable",전소현,False,803984.4,3,0.0,104468.4
IN-2024-25532,2024-03-13,2024-03-13,Same Day,CC-12370,나진미,Consumer,관악구,서울특별시,대한민국,OFF-PA-10000579,Office Supplies,Paper,"Xerox Computer Printout Paper, Recycled",전소현,False,240975.0,9,0.0,84272.4
IN-2024-59195,2024-01-24,2024-01-25,First Class,SC-20575,백재선,Consumer,완도군,전라남도,대한민국,FUR-CH-10001477,Furniture,Chairs,"Novimex Chairmat, Black",곽승예,False,98978.76,2,0.1,36248.76
IN-2024-59195,2024-01-24,2024-01-25,First Class,SC-20575,백재선,Consumer,완도군,전라남도,대한민국,OFF-LA-10002765,Office Supplies,Labels,"Harbour Creations Legal Exhibit Labels, Adjustable",곽승예,False,40621.5,5,0.1,841.5
IN-2024-54428,2024-11-29,2024-12-03,Standard Class,GT-14635,허종수,Corporate,영덕군,경상북도,대한민국,OFF-EN-10000657,Office Supplies,Envelopes,"Jiffy Peel and Seal, with clear poly window",원유선,False,86475.6,4,0.1,22093.2
IN-2024-63829,2024-08-02,2024-08-06,Standard Class,DW-13480,심용수,Home Office,화성시,경기도,대한민국,OFF-AR-10000054,Office Supplies,Art,"Sanford Pencil Sharpener, Water Color",전소현,False,53244.0,2,0.0,19155.6
IN-2024-63829,2024-08-02,2024-08-06,Standard Class,DW-13480,심용수,Home Office,화성시,경기도,대한민국,FUR-CH-10000391,Furniture,Chairs,"Novimex Bag Chairs, Red",전소현,False,140637.6,3,0.0,11199.6
IN-2024-63829,2024-08-02,2024-08-06,Standard Class,DW-13480,심용수,Home Office,화성시,경기도,대한민국,FUR-FU-10000496,Furniture,Furnishings,"Eldon Clock, Duo Pack",전소현,False,519404.4,9,0.0,244004.4
IN-2024-63829,2024-08-02,2024-08-06,Standard Class,DW-13480,심용수,Home Office,화성시,경기도,대한민국,OFF-PA-10002047,Office Supplies,Paper,"Green Bar Cards & Envelopes, 8.5 x 11",전소현,False,375064.2,7,0.0,44982.0
IN-2024-63829,2024-08-02,2024-08-06,Standard Class,DW-13480,심용수,Home Office,화성시,경기도,대한민국,TEC-PH-10003556,Technology,Phones,"Samsung Speaker Phone, VoIP",전소현,False,880576.2,7,0.0,308019.6
IN-2024-25042,2024-08-13,2024-08-19,Standard Class,SC-20695,현은영,Corporate,상주시,경상북도,대한민국,FUR-TA-10000665,Furniture,Tables,"Bevis Computer Table, Fully Assembled",원유선,False,1008820.8,2,0.0,90759.6
ID-2024-77269,2024-06-22,2024-06-25,First Class,MT-17815,손미혜,Consumer,영등포구,서울특별시,대한민국,OFF-FA-10004545,Office Supplies,Fasteners,"Stockwell Push Pins, Metal",전소현,False,45734.76,6,0.47,-5306.04
ID-2024-54631,2024-12-12,2024-12-19,Standard Class,VM-21685,노우석,Home Office,구로구,서울특별시,대한민국,OFF-AR-10004486,Office Supplies,Art,"Sanford Canvas, Blue",전소현,False,85025.16,3,0.45,-29449.44
IN-2024-78606,2024-11-30,2024-12-06,Standard Class,NK-18490,이대중,Home Office,동대문구,서울특별시,대한민국,OFF-AR-10002022,Office Supplies,Art,"Stanley Sketch Pad, Water Color",전소현,False,87411.96,2,0.1,6750.36
IN-2024-78606,2024-11-30,2024-12-06,Standard Class,NK-18490,이대중,Home Office,동대문구,서울특별시,대한민국,OFF-PA-10001944,Office Supplies,Paper,"SanDisk Computer Printout Paper, Premium",전소현,False,27347.22,1,0.1,-621.18
IN-2024-78606,2024-11-30,2024-12-06,Standard Class,NK-18490,이대중,Home Office,동대문구,서울특별시,대한민국,TEC-CO-10001626,Technology,Copiers,"Brother Copy Machine, Color",전소현,False,1694728.98,7,0.1,112861.98
ID-2024-54715,2024-06-07,2024-06-11,Standard Class,CM-12655,구예원,Home Office,부평구,인천광역시,대한민국,TEC-AC-10004054,Technology,Accessories,"Memorex Keyboard, Bluetooth",전소현,False,72766.8,2,0.5,-26254.8
IN-2024-45076,2024-12-27,2024-12-27,Same Day,DB-13060,이준모,Consumer,아산시,충청남도,대한민국,OFF-AP-10003598,Office Supplies,Appliances,"Breville Refrigerator, Red",신한결,False,3813959.52,8,0.1,762772.32
IN-2024-45076,2024-12-27,2024-12-27,Same Day,DB-13060,이준모,Consumer,아산시,충청남도,대한민국,OFF-FA-10001375,Office Supplies,Fasteners,"Accos Clamps, 12 Pack",신한결,False,69070.32,4,0.1,-1554.48
IN-2024-45076,2024-12-27,2024-12-27,Same Day,DB-13060,이준모,Consumer,아산시,충청남도,대한민국,OFF-SU-10004848,Office Supplies,Supplies,"Kleencut Shears, High Speed",신한결,False,257609.16,6,0.1,2772.36
ID-2024-66258,2024-04-27,2024-05-04,Standard Class,BE-11410,차안영,Consumer,강릉시,강원도,대한민국,OFF-LA-10001444,Office Supplies,Labels,"Avery Round Labels, Alphabetical",허진성,False,11713.68,3,0.45,-495.72
ID-2024-66258,2024-04-27,2024-05-04,Standard Class,BE-11410,차안영,Consumer,강릉시,강원도,대한민국,OFF-BI-10004105,Office Supplies,Binders,"Acco 3-Hole Punch, Recycled",허진성,False,132130.8,5,0.15,20134.8
ID-2024-66258,2024-04-27,2024-05-04,Standard Class,BE-11410,차안영,Consumer,강릉시,강원도,대한민국,FUR-BO-10003783,Furniture,Bookcases,"Dania Library with Doors, Pine",허진성,False,723498.75,3,0.35,-189268.65
ID-2024-42913,2024-05-24,2024-05-28,Standard Class,SW-20755,강미애,Corporate,동구,인천광역시,대한민국,OFF-PA-10002373,Office Supplies,Paper,"Enermax Parchment Paper, Premium",전소현,False,70640.1,5,0.1,-7848.9
IN-2024-15102,2024-05-09,2024-05-11,Second Class,SR-20740,신은정,Home Office,강북구,서울특별시,대한민국,OFF-AP-10001621,Office Supplies,Appliances,"Cuisinart Blender, Silver",전소현,False,276379.2,4,0.0,63525.6
ID-2024-14766,2024-11-26,2024-11-29,First Class,HM-14980,임강준,Consumer,동구,대전광역시,대한민국,FUR-BO-10001668,Furniture,Bookcases,"Ikea Floating Shelf Set, Pine",신한결,False,315222.84,2,0.1,-21071.16
IN-2024-52230,2024-08-10,2024-08-16,Standard Class,SC-20380,오규식,Consumer,달성군,대구광역시,대한민국,OFF-LA-10000707,Office Supplies,Labels,"Avery Removable Labels, Adjustable",원유선,False,17625.6,2,0.0,489.6
IN-2024-52230,2024-08-10,2024-08-16,Standard Class,SC-20380,오규식,Consumer,달성군,대구광역시,대한민국,OFF-PA-10003020,Office Supplies,Paper,"Xerox Message Books, Premium",원유선,False,41554.8,2,0.0,5814.0
IN-2024-49570,2024-06-30,2024-07-05,Standard Class,JD-15895,최승일,Corporate,양평군,경기도,대한민국,OFF-SU-10004401,Office Supplies,Supplies,"Acme Shears, High Speed",전소현,False,152755.2,3,0.0,53427.6
IN-2024-14248,2024-11-22,2024-11-28,Standard Class,MO-17500,심승탁,Consumer,영양군,경상북도,대한민국,TEC-CO-10002040,Technology,Copiers,"Brother Fax Machine, Digital",원유선,False,649087.2,2,0.0,272584.8
IN-2024-47708,2024-12-10,2024-12-15,Standard Class,LS-16945,송준호,Corporate,시흥시,경기도,대한민국,OFF-SU-10003665,Office Supplies,Supplies,"Kleencut Trimmer, Serrated",전소현,False,140013.36,4,0.1,4638.96
IN-2024-64956,2024-07-24,2024-07-30,Standard Class,RB-19435,권명섭,Consumer,안산시,경기도,대한민국,OFF-PA-10003332,Office Supplies,Paper,"Xerox Cards & Envelopes, Recycled",전소현,False,320443.2,7,0.0,95961.6
IN-2024-64956,2024-07-24,2024-07-30,Standard Class,RB-19435,권명섭,Consumer,안산시,경기도,대한민국,OFF-BI-10002682,Office Supplies,Binders,"Cardinal Binding Machine, Economy",전소현,False,101530.8,2,0.0,34516.8
ID-2024-76709,2024-09-27,2024-10-01,Standard Class,VW-21775,마영희,Corporate,세종특별자치시,세종특별자치시,대한민국,OFF-FA-10003980,Office Supplies,Fasteners,"OIC Paper Clips, Metal",신한결,False,44523.0,5,0.4,-23868.0
ID-2024-76709,2024-09-27,2024-10-01,Standard Class,VW-21775,마영희,Corporate,세종특별자치시,세종특별자치시,대한민국,OFF-FA-10003817,Office Supplies,Fasteners,"Stockwell Clamps, Metal",신한결,False,58017.6,5,0.4,-33017.4
ID-2024-76709,2024-09-27,2024-10-01,Standard Class,VW-21775,마영희,Corporate,세종특별자치시,세종특별자치시,대한민국,OFF-EN-10001958,Office Supplies,Envelopes,"GlobeWeis Clasp Envelope, Security-Tint",신한결,False,15055.2,2,0.4,-7282.8
ID-2024-76709,2024-09-27,2024-10-01,Standard Class,VW-21775,마영희,Corporate,세종특별자치시,세종특별자치시,대한민국,OFF-FA-10004698,Office Supplies,Fasteners,"Stockwell Staples, Metal",신한결,False,19333.08,3,0.4,-11970.72
ID-2024-76709,2024-09-27,2024-10-01,Standard Class,VW-21775,마영희,Corporate,세종특별자치시,세종특별자치시,대한민국,OFF-FA-10004398,Office Supplies,Fasteners,"OIC Push Pins, 12 Pack",신한결,False,35104.32,4,0.4,5850.72
IN-2024-65768,2024-04-04,2024-04-07,Second Class,EH-13990,차성종,Consumer,북구,광주광역시,대한민국,FUR-FU-10000496,Furniture,Furnishings,"Eldon Clock, Duo Pack",곽승예,False,168517.872,4,0.27,46117.872
IN-2024-42465,2024-07-14,2024-07-14,Same Day,GW-14605,최범준,Consumer,중구,대전광역시,대한민국,OFF-LA-10002630,Office Supplies,Labels,"Novimex Legal Exhibit Labels, Laser Printer Compatible",신한결,False,76891.68,8,0.1,4186.08
IN-2024-42465,2024-07-14,2024-07-14,Same Day,GW-14605,최범준,Consumer,중구,대전광역시,대한민국,OFF-ST-10003141,Office Supplies,Storage,"Fellowes Trays, Industrial",신한결,False,159373.98,3,0.1,15890.58
ID-2024-75820,2024-06-19,2024-06-23,Standard Class,CM-12385,심초롱,Consumer,남구,인천광역시,대한민국,OFF-PA-10003252,Office Supplies,Paper,"Xerox Note Cards, 8.5 x 11",전소현,False,77800.5,5,0.5,-77800.5
ID-2024-75820,2024-06-19,2024-06-23,Standard Class,CM-12385,심초롱,Consumer,남구,인천광역시,대한민국,TEC-PH-10000896,Technology,Phones,"Cisco Signal Booster, VoIP",전소현,False,154958.4,2,0.5,-49633.2
ID-2024-64711,2024-11-02,2024-11-09,Standard Class,MG-17875,김주경,Home Office,영암군,전라남도,대한민국,OFF-EN-10001162,Office Supplies,Envelopes,"GlobeWeis Mailers, Set of 50",곽승예,False,70777.8,3,0.4,3488.4
ID-2024-64711,2024-11-02,2024-11-09,Standard Class,MG-17875,김주경,Home Office,영암군,전라남도,대한민국,OFF-ST-10000892,Office Supplies,Storage,"Tenex Trays, Wire Frame",곽승예,False,65214.72,2,0.4,5422.32
ID-2024-58740,2024-06-13,2024-06-20,Standard Class,MK-18160,임승은,Consumer,송파구,서울특별시,대한민국,TEC-AC-10003217,Technology,Accessories,"Enermax Keyboard, USB",전소현,False,42671.7,1,0.5,-21343.5
IN-2024-22102,2024-09-14,2024-09-14,Same Day,AH-10195,한연경,Corporate,고양시,경기도,대한민국,OFF-ST-10001534,Office Supplies,Storage,"Smead Folders, Industrial",전소현,False,54988.2,3,0.0,25245.0
IN-2024-79530,2024-05-21,2024-05-25,Standard Class,AA-10645,차동엽,Consumer,중랑구,서울특별시,대한민국,TEC-CO-10001382,Technology,Copiers,"HP Personal Copier, Laser",전소현,False,633879.0,5,0.0,196452.0
IN-2024-79530,2024-05-21,2024-05-25,Standard Class,AA-10645,차동엽,Consumer,중랑구,서울특별시,대한민국,OFF-PA-10003455,Office Supplies,Paper,"Green Bar Memo Slips, Recycled",전소현,False,34394.4,2,0.0,10954.8
IN-2024-79530,2024-05-21,2024-05-25,Standard Class,AA-10645,차동엽,Consumer,중랑구,서울특별시,대한민국,OFF-ST-10003141,Office Supplies,Storage,"Fellowes Trays, Industrial",전소현,False,295137.0,5,0.0,55998.0
IN-2024-12155,2024-05-08,2024-05-11,First Class,DR-12880,차주엽,Corporate,남해군,경상남도,대한민국,TEC-AC-10003413,Technology,Accessories,"Logitech Router, Programmable",원유선,False,507592.8,2,0.0,182682.0
IN-2024-11679,2024-11-03,2024-11-09,Standard Class,EJ-13720,박강혜,Consumer,서귀포시,제주특별자치도,대한민국,FUR-CH-10003836,Furniture,Chairs,"Harbour Creations Rocking Chair, Red",곽승예,False,675143.1,6,0.25,8858.7
IN-2024-54554,2024-08-14,2024-08-14,Same Day,TT-21220,임유나,Consumer,천안시,충청남도,대한민국,OFF-AR-10002415,Office Supplies,Art,"Stanley Markers, Easy-Erase",신한결,False,41254.92,3,0.4,-8959.68
ID-2024-20212,2024-01-01,2024-01-03,Second Class,JK-15325,이우준,Corporate,계룡시,충청남도,대한민국,OFF-SU-10001877,Office Supplies,Supplies,"Elite Ruler, High Speed",신한결,False,7460.28,1,0.47,-434.52
IN-2024-18357,2024-05-25,2024-05-31,Standard Class,YS-21880,최주린,Corporate,구미시,경상북도,대한민국,OFF-BI-10001904,Office Supplies,Binders,"Cardinal Binder Covers, Durable",원유선,False,68850.0,5,0.0,33660.0
IN-2024-24552,2024-08-03,2024-08-07,Standard Class,KC-16255,안주찬,Corporate,오산시,경기도,대한민국,FUR-FU-10001770,Furniture,Furnishings,"Deflect-O Clock, Erganomic",전소현,False,199634.4,5,0.2,74786.4
IN-2024-45636,2024-06-26,2024-06-30,Standard Class,BS-11665,안지우,Consumer,밀양시,경상남도,대한민국,OFF-LA-10004919,Office Supplies,Labels,"Smead Color Coded Labels, Alphabetical",원유선,False,23629.32,2,0.1,4718.52
IN-2024-45636,2024-06-26,2024-06-30,Standard Class,BS-11665,안지우,Consumer,밀양시,경상남도,대한민국,OFF-LA-10003505,Office Supplies,Labels,"Avery Legal Exhibit Labels, Laser Printer Compatible",원유선,False,72870.84,7,0.1,2399.04
IN-2024-45636,2024-06-26,2024-06-30,Standard Class,BS-11665,안지우,Consumer,밀양시,경상남도,대한민국,OFF-BI-10002329,Office Supplies,Binders,"Avery 3-Hole Punch, Durable",원유선,False,134808.3,5,0.1,59838.3
IN-2024-45636,2024-06-26,2024-06-30,Standard Class,BS-11665,안지우,Consumer,밀양시,경상남도,대한민국,TEC-CO-10003354,Technology,Copiers,"Brother Fax Machine, Laser",원유선,False,1754518.32,6,0.1,389819.52
IN-2024-45636,2024-06-26,2024-06-30,Standard Class,BS-11665,안지우,Consumer,밀양시,경상남도,대한민국,TEC-MA-10003492,Technology,Machines,"Okidata Printer, Wireless",원유선,False,1971864.0,8,0.1,-131457.6
IN-2024-79306,2024-11-02,2024-11-06,Second Class,JF-15190,배한나,Consumer,동두천시,경기도,대한민국,OFF-BI-10003874,Office Supplies,Binders,"Avery Index Tab, Clear",전소현,False,11811.6,2,0.0,2080.8
IN-2024-79306,2024-11-02,2024-11-06,Second Class,JF-15190,배한나,Consumer,동두천시,경기도,대한민국,TEC-AC-10004848,Technology,Accessories,"SanDisk Memory Card, Erganomic",전소현,False,562122.0,5,0.0,50490.0
ID-2024-35948,2024-05-08,2024-05-12,Standard Class,AS-10135,노회창,Home Office,동구,부산광역시,대한민국,FUR-CH-10001871,Furniture,Chairs,"Harbour Creations Steel Folding Chair, Set of Two",원유선,False,735428.16,9,0.2,-128777.04
ID-2024-35948,2024-05-08,2024-05-12,Standard Class,AS-10135,노회창,Home Office,동구,부산광역시,대한민국,OFF-ST-10003414,Office Supplies,Storage,"Smead Box, Wire Frame",원유선,False,15055.2,3,0.5,-11199.6
ID-2024-35948,2024-05-08,2024-05-12,Standard Class,AS-10135,노회창,Home Office,동구,부산광역시,대한민국,OFF-FA-10001339,Office Supplies,Fasteners,"Accos Thumb Tacks, Bulk Pack",원유선,False,6976.8,1,0.5,-5446.8
ID-2024-35948,2024-05-08,2024-05-12,Standard Class,AS-10135,노회창,Home Office,동구,부산광역시,대한민국,OFF-ST-10000892,Office Supplies,Storage,"Tenex Trays, Wire Frame",원유선,False,135864.0,5,0.5,-13617.0
ID-2024-35948,2024-05-08,2024-05-12,Standard Class,AS-10135,노회창,Home Office,동구,부산광역시,대한민국,OFF-BI-10004181,Office Supplies,Binders,"Avery 3-Hole Punch, Clear",원유선,False,41814.9,3,0.5,-32634.9
IN-2024-59552,2024-01-11,2024-01-18,Standard Class,NP-18325,전대종,Consumer,구로구,서울특별시,대한민국,OFF-BI-10004869,Office Supplies,Binders,"Avery 3-Hole Punch, Recycled",전소현,False,172767.6,6,0.0,82803.6
